inference,cycle,stage,timestep,fc2_idx,fc2_raw,fc2_signed,fc2_float,fc2_sat_pos,fc2_sat_neg,fc2_sat_pos_count,fc2_sat_neg_count,obs0,obs1,obs2,obs3,obs0_fixed,obs1_fixed,obs2_fixed,obs3_fixed,hl1_spike_count,hl1_t0_curr_sample,hl1_t0_spike_sample,hl2_mem_mean,hl2_mem_max,hl2_mem_min,q_read_timestep,q_state,q_accum0,q_accum1,q_div0,q_div1,selected_action
2,502,fc2_stream,22,2,70507,70507,8.6068115234375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,503,fc2_stream,22,3,70862,70862,8.650146484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,504,fc2_stream,22,4,77220,77220,9.42626953125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,505,fc2_stream,22,5,69513,69513,8.4854736328125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,506,fc2_stream,22,6,82922,82922,10.122314453125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,507,fc2_stream,22,7,16705662,-71554,-8.734619140625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,508,fc2_stream,22,8,16713579,-63637,-7.7681884765625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,509,fc2_stream,22,9,16776355,-861,-0.1051025390625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,510,fc2_stream,22,10,16697664,-79552,-9.7109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,511,fc2_stream,22,11,16696115,-81101,-9.9000244140625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,512,fc2_stream,22,12,16699145,-78071,-9.5301513671875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,513,fc2_stream,22,13,16695137,-82079,-10.0194091796875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,514,fc2_stream,22,14,16695697,-81519,-9.9510498046875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,515,fc2_stream,22,15,16710737,-66479,-8.1151123046875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,515,timestep_summary,22,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-69602.3125,197137,-226328,29,0,42018727,41850092,1400624,1395003,
2,521,fc2_stream,23,0,16751423,-25793,-3.1485595703125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,522,fc2_stream,23,1,16753365,-23851,-2.9114990234375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,523,fc2_stream,23,2,14717,14717,1.7965087890625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,524,fc2_stream,23,3,18386,18386,2.244384765625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,525,fc2_stream,23,4,27526,27526,3.360107421875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,526,fc2_stream,23,5,18499,18499,2.2581787109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,527,fc2_stream,23,6,28025,28025,3.4210205078125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,528,fc2_stream,23,7,16752618,-24598,-3.002685546875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,529,fc2_stream,23,8,16746070,-31146,-3.802001953125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,530,fc2_stream,23,9,16761116,-16100,-1.96533203125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,531,fc2_stream,23,10,16751692,-25524,-3.11572265625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,532,fc2_stream,23,11,16750354,-26862,-3.279052734375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,533,fc2_stream,23,12,16755592,-21624,-2.6396484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,534,fc2_stream,23,13,16747336,-29880,-3.6474609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,535,fc2_stream,23,14,16745225,-31991,-3.9051513671875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,536,fc2_stream,23,15,16746809,-30407,-3.7117919921875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,536,timestep_summary,23,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-67098.25,116480,-227776,29,0,42018727,41850092,1400624,1395003,
2,542,fc2_stream,24,0,16692346,-84870,-10.360107421875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,543,fc2_stream,24,1,16715857,-61359,-7.4901123046875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,544,fc2_stream,24,2,70507,70507,8.6068115234375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,545,fc2_stream,24,3,70862,70862,8.650146484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,546,fc2_stream,24,4,77220,77220,9.42626953125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,547,fc2_stream,24,5,69513,69513,8.4854736328125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,548,fc2_stream,24,6,82922,82922,10.122314453125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,549,fc2_stream,24,7,16705662,-71554,-8.734619140625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,550,fc2_stream,24,8,16713579,-63637,-7.7681884765625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,551,fc2_stream,24,9,16776355,-861,-0.1051025390625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,552,fc2_stream,24,10,16697664,-79552,-9.7109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,553,fc2_stream,24,11,16696115,-81101,-9.9000244140625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,554,fc2_stream,24,12,16699145,-78071,-9.5301513671875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,555,fc2_stream,24,13,16695137,-82079,-10.0194091796875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,556,fc2_stream,24,14,16695697,-81519,-9.9510498046875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,557,fc2_stream,24,15,16710737,-66479,-8.1151123046875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,557,timestep_summary,24,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-70368.5625,200473,-230765,29,0,42018727,41850092,1400624,1395003,
2,563,fc2_stream,25,0,16751423,-25793,-3.1485595703125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,564,fc2_stream,25,1,16753365,-23851,-2.9114990234375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,565,fc2_stream,25,2,14717,14717,1.7965087890625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,566,fc2_stream,25,3,18386,18386,2.244384765625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,567,fc2_stream,25,4,27526,27526,3.360107421875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,568,fc2_stream,25,5,18499,18499,2.2581787109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,569,fc2_stream,25,6,28025,28025,3.4210205078125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,570,fc2_stream,25,7,16752618,-24598,-3.002685546875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,571,fc2_stream,25,8,16746070,-31146,-3.802001953125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,572,fc2_stream,25,9,16761116,-16100,-1.96533203125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,573,fc2_stream,25,10,16751692,-25524,-3.11572265625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,574,fc2_stream,25,11,16750354,-26862,-3.279052734375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,575,fc2_stream,25,12,16755592,-21624,-2.6396484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,576,fc2_stream,25,13,16747336,-29880,-3.6474609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,577,fc2_stream,25,14,16745225,-31991,-3.9051513671875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,578,fc2_stream,25,15,16746809,-30407,-3.7117919921875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,578,timestep_summary,25,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-67964.0,117694,-230625,29,0,42018727,41850092,1400624,1395003,
2,584,fc2_stream,26,0,16686514,-90702,-11.072021484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,585,fc2_stream,26,1,16712141,-65075,-7.9437255859375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,586,fc2_stream,26,2,73443,73443,8.9652099609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,587,fc2_stream,26,3,73965,73965,9.0289306640625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,588,fc2_stream,26,4,81753,81753,9.9796142578125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,589,fc2_stream,26,5,75495,75495,9.2156982421875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,590,fc2_stream,26,6,88800,88800,10.83984375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,591,fc2_stream,26,7,16700033,-77183,-9.4217529296875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,592,fc2_stream,26,8,16710273,-66943,-8.1717529296875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,593,fc2_stream,26,9,16776507,-709,-0.0865478515625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,594,fc2_stream,26,10,16692220,-84996,-10.37548828125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,595,fc2_stream,26,11,16690045,-87171,-10.6409912109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,596,fc2_stream,26,12,16695078,-82138,-10.026611328125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,597,fc2_stream,26,13,16690083,-87133,-10.6363525390625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,598,fc2_stream,26,14,16689007,-88209,-10.7677001953125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,599,fc2_stream,26,15,16706581,-70635,-8.6224365234375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,599,timestep_summary,26,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-72077.125,208249,-239269,29,0,42018727,41850092,1400624,1395003,
2,605,fc2_stream,27,0,16748427,-28789,-3.5142822265625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,606,fc2_stream,27,1,16751473,-25743,-3.1424560546875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,607,fc2_stream,27,2,18762,18762,2.290283203125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,608,fc2_stream,27,3,20081,20081,2.4512939453125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,609,fc2_stream,27,4,30755,30755,3.7542724609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,610,fc2_stream,27,5,19934,19934,2.433349609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,611,fc2_stream,27,6,31330,31330,3.824462890625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,612,fc2_stream,27,7,16749389,-27827,-3.3968505859375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,613,fc2_stream,27,8,16744453,-32763,-3.9993896484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,614,fc2_stream,27,9,16759443,-17773,-2.1695556640625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,615,fc2_stream,27,10,16748878,-28338,-3.459228515625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,616,fc2_stream,27,11,16746484,-30732,-3.75146484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,617,fc2_stream,27,12,16751824,-25392,-3.099609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,618,fc2_stream,27,13,16744930,-32286,-3.941162109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,619,fc2_stream,27,14,16743459,-33757,-4.1207275390625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,620,fc2_stream,27,15,16743749,-33467,-4.0853271484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,620,timestep_summary,27,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-69932.1875,122166,-239263,29,0,42018727,41850092,1400624,1395003,
2,626,fc2_stream,28,0,16686514,-90702,-11.072021484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,627,fc2_stream,28,1,16712141,-65075,-7.9437255859375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,628,fc2_stream,28,2,73443,73443,8.9652099609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,629,fc2_stream,28,3,73965,73965,9.0289306640625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,630,fc2_stream,28,4,81753,81753,9.9796142578125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,631,fc2_stream,28,5,75495,75495,9.2156982421875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,632,fc2_stream,28,6,88800,88800,10.83984375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,633,fc2_stream,28,7,16700033,-77183,-9.4217529296875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,634,fc2_stream,28,8,16710273,-66943,-8.1717529296875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,635,fc2_stream,28,9,16776507,-709,-0.0865478515625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,636,fc2_stream,28,10,16692220,-84996,-10.37548828125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,637,fc2_stream,28,11,16690045,-87171,-10.6409912109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,638,fc2_stream,28,12,16695078,-82138,-10.026611328125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,639,fc2_stream,28,13,16690083,-87133,-10.6363525390625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,640,fc2_stream,28,14,16689007,-88209,-10.7677001953125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,641,fc2_stream,28,15,16706581,-70635,-8.6224365234375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,641,timestep_summary,28,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-73435.375,212493,-244091,29,0,42018727,41850092,1400624,1395003,
2,647,fc2_stream,29,0,16753343,-23873,-2.9141845703125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,648,fc2_stream,29,1,16757128,-20088,-2.4521484375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,649,fc2_stream,29,2,14898,14898,1.818603515625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,650,fc2_stream,29,3,16064,16064,1.9609375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,651,fc2_stream,29,4,23278,23278,2.841552734375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,652,fc2_stream,29,5,18934,18934,2.311279296875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,653,fc2_stream,29,6,25803,25803,3.1497802734375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,654,fc2_stream,29,7,16756008,-21208,-2.5888671875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,655,fc2_stream,29,8,16754548,-22668,-2.76708984375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,656,fc2_stream,29,9,16768017,-9199,-1.1229248046875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,657,fc2_stream,29,10,16753483,-23733,-2.8970947265625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,658,fc2_stream,29,11,16752319,-24897,-3.0391845703125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,659,fc2_stream,29,12,16757832,-19384,-2.3662109375,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,660,fc2_stream,29,13,16751246,-25970,-3.170166015625,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,661,fc2_stream,29,14,16750976,-26240,-3.203125,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,662,fc2_stream,29,15,16751784,-25432,-3.1044921875,0,0,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,,,,,,,
2,662,timestep_summary,29,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,-69050.75,120331,-244108,29,0,42018727,41850092,1400624,1395003,
2,665,q_progress,,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,0,1,,,,,
2,670,q_progress,,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,1,1,,,,,
2,675,q_progress,,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,2,1,,,,,
2,680,q_progress,,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,3,1,,,,,
2,685,q_progress,,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,4,1,,,,,
2,690,q_progress,,,,,,,,0,0,0.02323877066373825,-0.39734846353530884,0.04272482171654701,0.6274068355560303,190,62281,350,5140,,,,,,,5,1,,,,,
