seed,step,action,q0,q1,hl2_mem_mean,hl2_mem_max,hl2_mem_min,obs0,obs1,obs2,obs3
42,472,1,,,-48293.5625,98941,-128256,2.2274441719055176,-0.014377344399690628,-0.0013245911104604602,0.20184162259101868
42,473,0,,,-46223.9375,89431,-119215,2.227156400680542,0.18076352775096893,0.0027122413739562035,-0.09125885367393494
42,474,1,,,-49664.5,103590,-130705,2.230771780014038,-0.014397195540368557,0.0008870643796399236,0.20227855443954468
42,475,1,,,-48444.5625,96908,-127449,2.2304837703704834,0.18071205914020538,0.004932635463774204,-0.09012441337108612
42,476,0,,,-46325.6875,91804,-119749,2.234097957611084,0.3757629692554474,0.003130147000774741,-0.38124701380729675
42,477,0,,,-47407.75,94446,-123911,2.2416133880615234,0.1805967092514038,-0.004494793247431517,-0.08757881075143814
42,478,1,,,-49291.1875,102979,-129599,2.245225191116333,-0.014460532926023006,-0.006246369332075119,0.20368263125419617
42,479,0,,,-46224.6875,89087,-118906,2.244935989379883,0.18075019121170044,-0.0021727171260863543,-0.0909641683101654
42,480,1,,,-49072.4375,102083,-128502,2.2485511302948,-0.014340553432703018,-0.003992000129073858,0.20103247463703156
42,481,0,,,-46207.625,89013,-118830,2.2482643127441406,0.18083825707435608,2.864924681489356e-05,-0.09290705621242523
42,482,1,,,-49809.25,104897,-131266,2.2518811225891113,-0.014284098520874977,-0.0018294919282197952,0.19978490471839905
42,483,0,,,-48359.6875,96482,-126314,2.2515952587127686,0.18086397647857666,0.0021662062499672174,-0.09347458183765411
42,484,1,,,-50331.75,107005,-133075,2.2552125453948975,-0.014288960956037045,0.000296714628348127,0.19989100098609924
42,485,0,,,-49516.1875,102354,-132095,2.254926919937134,0.1808287501335144,0.004294534679502249,-0.09269831329584122
42,486,1,,,-53047.0625,114879,-142766,2.2585434913635254,-0.014354495331645012,0.0024405682925134897,0.20133642852306366
42,487,0,,,-50994.5625,104855,-135495,2.258256435394287,0.18073245882987976,0.0064672972075641155,-0.09057560563087463
42,488,1,,,-55487.8125,122856,-150405,2.261870861053467,-0.01448158361017704,0.004655784927308559,0.20414070785045624
42,489,1,,,-49351.5,102389,-131646,2.2615814208984375,0.1805734783411026,0.00873859878629446,-0.08706991374492645
42,490,0,,,-50351.75,101547,-130506,2.265192747116089,0.37556907534599304,0.0069972011260688305,-0.37698304653167725
42,491,0,,,-51793.4375,104440,-135940,2.2727041244506836,0.1803484559059143,-0.000542459893040359,-0.08210210502147675
42,492,1,,,-52639.3125,113547,-141081,2.276311159133911,-0.01476571336388588,-0.0021845020819455385,0.21040962636470795
42,493,0,,,-49790.4375,101101,-131383,2.2760157585144043,0.18038740754127502,0.002023690612986684,-0.08296159654855728
42,494,1,,,-55209.3125,121661,-149032,2.279623508453369,-0.01476349774748087,0.00036445859586820006,0.210359126329422
42,495,1,,,-55973.5,114761,-147224,2.2793283462524414,0.18035323917865753,0.0045716408640146255,-0.08220881223678589
42,496,0,,,-50035.3125,100142,-129102,2.282935380935669,0.3754093647003174,0.0029274646658450365,-0.37344586849212646
42,497,0,,,-52988.4375,107932,-139421,2.2904436588287354,0.18024595081806183,-0.004541452974081039,-0.07984133809804916
42,498,1,,,-55125.3125,119414,-147346,2.294048547744751,-0.014810608699917793,-0.006138279568403959,0.21140529215335846
42,499,0,,,-52496.4375,110325,-140193,2.2937521934509277,0.18039856851100922,-0.001910173799842596,-0.08320759981870651
49,0,0,,,-59493.75,121804,-161974,-0.013714580796658993,0.0093217259272933,-0.010804979130625725,0.012369928881525993
49,1,0,,,-56541.1875,113707,-151361,-0.013528145849704742,-0.18564361333847046,-0.010557579807937145,0.30162426829338074
49,2,0,,,-63154.3125,136612,-170550,-0.017241017892956734,-0.3806135058403015,-0.004525094758719206,0.5909589529037476
49,3,1,,,-57220.375,123096,-153140,-0.024853289127349854,-0.5756717920303345,0.007294083945453167,0.8822130560874939
49,4,0,,,-61075.6875,128956,-161764,-0.036366723477840424,-0.3806496858596802,0.024938344955444336,0.5918320417404175
49,5,1,,,-54901.625,112562,-144712,-0.043979719281196594,-0.5761117339134216,0.03677498549222946,0.8922650814056396
49,6,1,,,-54935.625,118425,-147988,-0.05550195276737213,-0.38150739669799805,0.05462028831243515,0.6113653779029846
49,7,1,,,-60993.6875,131967,-165419,-0.06313209980726242,-0.18718969821929932,0.06684759259223938,0.33637386560440063
49,8,0,,,-51986.25,110115,-140468,-0.0668758973479271,0.006920412182807922,0.07357507199048996,0.06549756228923798
49,9,1,,,-58414.0,126880,-160778,-0.06673748791217804,-0.1891750693321228,0.07488502562046051,0.3804565668106079
49,10,0,,,-53337.125,107185,-141103,-0.07052098959684372,0.0048080491833388805,0.08249415457248688,0.11229299008846283
49,11,1,,,-57451.875,119111,-156944,-0.07042482495307922,-0.19139313697814941,0.08474001288414001,0.4298197031021118
49,12,0,,,-57748.5,113338,-151506,-0.07425268739461899,0.0024329833686351776,0.09333641082048416,0.165007546544075
49,13,1,,,-53281.25,105264,-143458,-0.07420402765274048,-0.19389252364635468,0.09663655608892441,0.485615074634552
49,14,1,,,-50924.625,101384,-137556,-0.0780818834900856,-0.00025757914409041405,0.10634886473417282,0.2248847633600235
49,15,0,,,-53484.4375,106170,-142777,-0.07808703184127808,0.1931963860988617,0.11084655672311783,-0.03244909271597862
49,16,1,,,-50034.5625,102710,-136537,-0.0742231085896492,-0.0033261976204812527,0.11019757390022278,0.29304784536361694
49,17,0,,,-53608.3125,110077,-145074,-0.07428962737321854,0.19006618857383728,0.11605852842330933,0.037051375955343246
49,18,1,,,-64412.0,132218,-177771,-0.07048830389976501,-0.006512271706014872,0.11679955571889877,0.36398008465766907
49,19,1,,,-66063.375,140029,-181738,-0.07061854749917984,0.18677279353141785,0.1240791603922844,0.11028890311717987
49,20,1,,,-58573.9375,118618,-156618,-0.06688309460878372,0.37991848587989807,0.12628494203090668,-0.14081653952598572
49,21,1,,,-57993.0625,125333,-161485,-0.05928472429513931,0.5730267763137817,0.12346860766410828,-0.39114317297935486
49,22,0,,,-59222.8125,122875,-158975,-0.0478241890668869,0.7662000060081482,0.11564574390649796,-0.642489492893219
49,23,1,,,-60798.375,127120,-165258,-0.032500188797712326,0.569672167301178,0.10279595106840134,-0.31574276089668274
49,24,0,,,-57569.4375,122034,-155463,-0.021106746047735214,0.7631911039352417,0.09648109972476959,-0.5743200182914734
49,25,1,,,-60950.25,124488,-164921,-0.005842923652380705,0.5668583512306213,0.08499469608068466,-0.2528690695762634
49,26,0,,,-65157.75,136172,-174352,0.005494243931025267,0.7606703639030457,0.07993731647729874,-0.517579197883606
49,27,1,,,-62742.6875,135237,-171011,0.02070765011012554,0.5645192265510559,0.06958573311567307,-0.20081554353237152
49,28,1,,,-72329.5,154616,-197222,0.031998034566640854,0.7585805058479309,0.0655694231390953,-0.4707612991333008
49,29,0,,,-58094.875,114925,-152153,0.04716964438557625,0.9527180194854736,0.056154195219278336,-0.7420781254768372
49,30,1,,,-64943.25,145778,-177779,0.06622400879859924,0.7568677067756653,0.04131263121962547,-0.4322650730609894
49,31,0,,,-59717.3125,127119,-159185,0.08136136084794998,0.9513810873031616,0.03266733139753342,-0.7116437554359436
49,32,1,,,-70217.0625,158406,-190385,0.10038898140192032,0.7558223605155945,0.01843445561826229,-0.4088596999645233
49,33,0,,,-69984.75,152343,-192201,0.11550542712211609,0.9506781697273254,0.01025726180523634,-0.6956743001937866
49,34,0,,,-72110.9375,161207,-199555,0.13451899588108063,0.7554154992103577,-0.0036562250461429358,-0.3997800946235657
49,35,1,,,-68620.0,155093,-190055,0.14962729811668396,0.5603455901145935,-0.011651827022433281,-0.1082521378993988
49,36,0,,,-73161.6875,159268,-197680,0.1608342081308365,0.7556325197219849,-0.01381686981767416,-0.4045882523059845
49,37,0,,,-68790.0,155730,-187970,0.17594686150550842,0.5607092380523682,-0.021908635273575783,-0.11629324406385422
49,38,1,,,-65515.9375,145115,-180897,0.18716104328632355,0.3659079372882843,-0.024234499782323837,0.16939795017242432
49,39,0,,,-65981.5,145203,-177120,0.19447921216487885,0.5613682270050049,-0.020846540108323097,-0.13083064556121826
49,40,1,,,-63290.5625,143305,-176901,0.20570656657218933,0.366551011800766,-0.023463154211640358,0.15520325303077698
49,41,0,,,-66222.75,144770,-174043,0.21303759515285492,0.5620009303092957,-0.020359089598059654,-0.14478842914104462
49,42,0,,,-59540.8125,133175,-163388,0.22427761554718018,0.367176353931427,-0.02325485646724701,0.1414026916027069
49,43,1,,,-59951.8125,136155,-169014,0.2316211313009262,0.1723950356245041,-0.020426804199814796,0.42665934562683105
49,44,1,,,-60564.3125,137238,-166977,0.23506903648376465,0.3678002655506134,-0.011893616989254951,0.1276075839996338
49,45,0,,,-61098.125,135352,-164847,0.24242503941059113,0.5630905628204346,-0.009341465309262276,-0.16880378127098083
49,46,1,,,-61410.75,141808,-170853,0.2536868453025818,0.368103563785553,-0.012717540375888348,0.12091761082410812
49,47,0,,,-68186.1875,152891,-185795,0.26104891300201416,0.5634053945541382,-0.010299189016222954,-0.17575030028820038
49,48,1,,,-60947.125,140134,-168971,0.2723170220851898,0.36843234300613403,-0.01381419412791729,0.1136658638715744
49,49,1,,,-66974.0,151691,-185363,0.2796856760978699,0.5637494921684265,-0.01154087670147419,-0.18334314227104187
49,50,0,,,-63961.875,145452,-176135,0.2909606695175171,0.7590346336364746,-0.015207739546895027,-0.4796443283557892
49,51,0,,,-71596.4375,163211,-199281,0.30614137649536133,0.5641306638717651,-0.024800626561045647,-0.1917930394411087
49,52,0,,,-69877.0,158582,-193340,0.3174239695072174,0.36937209963798523,-0.02863648720085621,0.09296431392431259
49,53,1,,,-64873.0625,142488,-176240,0.3248114287853241,0.17467205226421356,-0.026777200400829315,0.3764766752719879
49,54,0,,,-69375.5625,157890,-190527,0.32830485701560974,0.3701638877391815,-0.019247667863965034,0.07547248154878616
49,55,1,,,-60608.5,136909,-168241,0.3357081413269043,0.17532308399677277,-0.01773821748793125,0.3620210886001587
49,56,1,,,-64762.0,148198,-176605,0.33921459317207336,0.3706926107406616,-0.010497796349227428,0.06379814445972443
49,57,0,,,-71968.4375,162164,-193940,0.34662845730781555,0.5659635066986084,-0.009221833199262619,-0.23217833042144775
49,58,1,,,-66111.875,151538,-181500,0.3579477071762085,0.37097451090812683,-0.013865400105714798,0.05758151412010193
49,59,0,,,-71158.4375,164384,-196364,0.36536720395088196,0.5662924647331238,-0.01271376945078373,-0.2394436001777649
49,60,1,,,-69413.0,158516,-190838,0.37669306993484497,0.37135446071624756,-0.017502641305327415,0.0492020882666111
49,61,0,,,-71119.4375,163529,-196311,0.3841201364994049,0.5667229294776917,-0.016518600285053253,-0.2489512711763382
49,62,0,,,-65136.0,146564,-178708,0.39545461535453796,0.3718407452106476,-0.02149762585759163,0.038475893437862396
49,63,1,,,-68083.5625,156864,-191274,0.4028914272785187,0.17703355848789215,-0.020728107541799545,0.32429933547973633
49,64,0,,,-62235.4375,136521,-167489,0.4064320921897888,0.37244442105293274,-0.014242120087146759,0.02515237219631672
49,65,1,,,-62134.5625,139023,-170679,0.41388097405433655,0.17752958834171295,-0.01373907271772623,0.3133079409599304
49,66,1,,,-60133.625,134652,-165083,0.4174315631389618,0.37284454703330994,-0.007472914177924395,0.016324006021022797
49,67,0,,,-67143.1875,147630,-182498,0.4248884618282318,0.5680728554725647,-0.007146433927118778,-0.2787073254585266
49,68,0,,,-68193.75,153955,-188170,0.43624991178512573,0.37305358052253723,-0.012720580212771893,0.011713097803294659
49,69,1,,,-62681.0625,141049,-173166,0.44371098279953003,0.1781163513660431,-0.012486318126320839,0.30035555362701416
49,70,1,,,-66154.0,150671,-183244,0.447273313999176,0.373414009809494,-0.006479207891970873,0.0037609771825373173
49,71,0,,,-72780.8125,171407,-203587,0.45474159717559814,0.5686283111572266,-0.006403988227248192,-0.2909591495990753
49,72,1,,,-61605.5625,140641,-169250,0.4661141633987427,0.37359824776649475,-0.012223171070218086,-0.0003028317878488451
49,73,0,,,-75629.3125,180145,-213521,0.47358614206314087,0.568893313407898,-0.01222922746092081,-0.2968171238899231
49,74,0,,,-66196.8125,151134,-182264,0.484963983297348,0.3739478290081024,-0.018165569752454758,-0.00801603402942419
49,75,1,,,-73908.5625,169756,-210711,0.4924429655075073,0.17909105122089386,-0.018325891345739365,0.2788805365562439
49,76,0,,,-65054.25,148008,-178509,0.4960247874259949,0.3744695782661438,-0.01274828054010868,-0.019525546580553055
49,77,1,,,-66572.0,152976,-190648,0.5035141706466675,0.1795327365398407,-0.013138791546225548,0.2691080570220947
49,78,1,,,-61077.5,135277,-167263,0.5071048140525818,0.3748396933078766,-0.007756630424410105,-0.02768981084227562
49,79,0,,,-70260.3125,164664,-192275,0.5146015882492065,0.5700720548629761,-0.008310426026582718,-0.3228099048137665
49,80,0,,,-66016.4375,150000,-182026,0.5260030627250671,0.37506940960884094,-0.014766625128686428,-0.032759301364421844
49,81,0,,,-66140.5625,146955,-181090,0.5335044264793396,0.18016228079795837,-0.015421810559928417,0.2552282512187958
49,82,1,,,-64170.8125,143536,-180496,0.5371077060699463,-0.014736120589077473,-0.010317245498299599,0.5430072546005249
49,83,1,,,-66216.5625,150115,-185174,0.536812961101532,0.18052929639816284,0.0005429000593721867,0.24709151685237885
49,84,1,,,-59485.0,132489,-161190,0.540423572063446,0.3756434917449951,0.0054847304709255695,-0.04542011395096779
49,85,1,,,-68335.3125,158985,-191822,0.5479364395141602,0.5706863403320312,0.004576328210532665,-0.33636751770973206
49,86,0,,,-65200.5625,137278,-173523,0.5593501329421997,0.7657428979873657,-0.0021510221995413303,-0.6276038289070129
49,87,0,,,-68664.5625,153925,-189689,0.5746650099754333,0.5706510543823242,-0.014703098684549332,-0.3355990946292877
49,88,0,,,-62962.4375,138332,-171122,0.5860780477523804,0.3757413923740387,-0.02141508087515831,-0.0475887767970562
49,89,0,,,-66614.4375,146268,-182131,0.5935928821563721,0.1809329390525818,-0.022366855293512344,0.23826131224632263
49,90,1,,,-63087.4375,141278,-177507,0.5972115397453308,-0.013862447813153267,-0.017601629719138145,0.5238060355186462
49,91,1,,,-60668.375,134374,-167199,0.5969342589378357,0.18150274455547333,-0.007125509437173605,0.22562900185585022
49,92,1,,,-60827.8125,136815,-168924,0.6005643010139465,0.37672579288482666,-0.0026129293255507946,-0.06929302960634232
49,93,0,,,-68076.625,157234,-190247,0.6080988645553589,0.5718851089477539,-0.003998789936304092,-0.36279919743537903
49,94,1,,,-60397.8125,133588,-163790,0.6195365190505981,0.37682023644447327,-0.011254774406552315,-0.07137984782457352
49,95,0,,,-70610.0625,157735,-195651,0.6270729303359985,0.5721017122268677,-0.012682370841503143,-0.36759236454963684
49,96,0,,,-63711.3125,140298,-171116,0.6385149955749512,0.37716224789619446,-0.020034218207001686,-0.07893519103527069
49,97,0,,,-62938.625,140366,-175372,0.646058201789856,0.18233314156532288,-0.021612921729683876,0.2073601633310318
49,98,1,,,-63288.875,141552,-178417,0.6497048735618591,-0.01247319858521223,-0.01746571809053421,0.49314770102500916
49,99,1,,,-63349.0,142071,-176885,0.6494554281234741,0.18289068341255188,-0.007602764293551445,0.1950119286775589
49,100,1,,,-61850.5625,139070,-170281,0.6531132459640503,0.3781205415725708,-0.0037025257479399443,-0.10005960613489151
49,101,0,,,-70609.25,153001,-191897,0.6606756448745728,0.5732953548431396,-0.005703717935830355,-0.39390838146209717
49,102,0,,,-64552.0625,144487,-176562,0.6721415519714355,0.37825483083724976,-0.013581885024905205,-0.10302918404340744
49,103,1,,,-65846.75,143842,-182551,0.6797066330909729,0.18333011865615845,-0.015642469748854637,0.18533794581890106
49,104,0,,,-62101.1875,134708,-167086,0.6833732724189758,0.37867236137390137,-0.011935709975659847,-0.11223824322223663
49,105,1,,,-65452.3125,142502,-180543,0.6909466981887817,0.18372344970703125,-0.014180474914610386,0.17665526270866394
49,106,0,,,-60854.75,130673,-162335,0.6946211457252502,0.37904542684555054,-0.010647369548678398,-0.1204671710729599
49,107,0,,,-64992.1875,140511,-178477,0.7022020816802979,0.18407763540744781,-0.013056713156402111,0.16883768141269684
49,108,1,,,-61551.0,139731,-170859,0.7058836221694946,-0.010855019092559814,-0.009679959155619144,0.45737317204475403
49,109,1,,,-65114.5,153253,-181479,0.7056665420532227,0.1844024360179901,-0.0005324959638528526,0.16165484488010406
49,110,1,,,-62282.75,142241,-171515,0.7093545794487,0.37953200936317444,0.0027006010059267282,-0.1311960220336914
49,111,0,,,-66766.375,145298,-182181,0.716945230960846,0.5746151804924011,7.668050966458395e-05,-0.4230257272720337
49,112,1,,,-62574.0625,141957,-171962,0.7284375429153442,0.3794921338558197,-0.008383833803236485,-0.13031862676143646
49,113,0,,,-69724.4375,150628,-189293,0.7360273599624634,0.5747331976890564,-0.010990206152200699,-0.4256347119808197
49,114,0,,,-65378.875,140230,-176983,0.7475220561027527,0.37976861000061035,-0.019502900540828705,-0.1364365667104721
49,115,0,,,-63046.9375,144485,-173380,0.7551174163818359,0.18493135273456573,-0.022231632843613625,0.1500302404165268
49,116,1,,,-65470.4375,146767,-179266,0.7588160037994385,-0.009865320287644863,-0.019231026992201805,0.43561747670173645
49,117,0,,,-67094.0625,151767,-184395,0.7586187124252319,0.18552350997924805,-0.010518677532672882,0.13693483173847198
49,118,1,,,-62420.3125,142891,-174940,0.7623292207717896,-0.009446206502616405,-0.007779981009662151,0.42628079652786255
49,119,1,,,-63465.0,147702,-175827,0.7621402740478516,0.18578507006168365,0.0007456351886503398,0.13115546107292175
49,120,1,,,-67005.1875,154118,-184812,0.7658559679985046,0.38089632987976074,0.00336874439381063,-0.16129213571548462
49,121,0,,,-69867.5,159681,-194335,0.7734739184379578,0.5759698748588562,0.00014290175749920309,-0.4529103934764862
49,122,0,,,-68040.0,157304,-187376,0.7849932909011841,0.38084593415260315,-0.008915306068956852,-0.16018244624137878
49,123,1,,,-63096.4375,145859,-174883,0.792610228061676,0.18585273623466492,-0.01211895514279604,0.12967465817928314
49,124,0,,,-69981.375,160247,-191579,0.7963272929191589,0.3811461925506592,-0.009525462053716183,-0.1668068766593933
49,125,0,,,-65341.8125,146611,-176749,0.8039501905441284,0.1861618608236313,-0.012861600145697594,0.12285587936639786
49,126,1,,,-61590.0625,139750,-169891,0.807673454284668,-0.008773484267294407,-0.01040448248386383,0.411453515291214
49,127,1,,,-63953.5625,149230,-176867,0.8074979782104492,0.18649441003799438,-0.002175411907956004,0.11550866067409515
49,128,0,,,-69304.3125,161453,-193774,0.8112278580665588,0.3816474676132202,0.00013476131425704807,-0.17785979807376862
49,129,1,,,-62596.875,146806,-176809,0.8188607692718506,0.18652358651161194,-0.003422434674575925,0.11486563831567764
49,130,0,,,-68656.25,160737,-192682,0.822591245174408,0.38169440627098083,-0.001125121721997857,-0.17889507114887238
49,131,1,,,-62597.5,144403,-173370,0.8302251696586609,0.1865885704755783,-0.004703023005276918,0.11343270540237427
49,132,0,,,-68732.875,159472,-192775,0.8339568972587585,0.3817775845527649,-0.002434368943795562,-0.18073026835918427
49,133,1,,,-64535.875,151501,-181648,0.8415924906730652,0.1866905689239502,-0.006048974581062794,0.11118370294570923
49,134,0,,,-67853.75,158719,-191487,0.84532630443573,0.3818986713886261,-0.0038253003731369972,-0.18340148031711578
49,135,1,,,-61942.6875,144034,-173209,0.8529642820358276,0.18683165311813354,-0.007493330165743828,0.10807225108146667
49,136,0,,,-68319.875,159188,-192255,0.8567008972167969,0.382060170173645,-0.005331885069608688,-0.18696533143520355
49,137,1,,,-63931.4375,145066,-177224,0.8643420934677124,0.18701492249965668,-0.009071191772818565,0.10403083264827728
49,138,0,,,-66385.6875,151614,-186133,0.8680824041366577,0.38226568698883057,-0.006990575231611729,-0.19150015711784363
49,139,1,,,-62935.0625,142235,-173564,0.8757277131080627,0.18724443018436432,-0.010820578783750534,0.09896935522556305
49,140,0,,,-66277.5625,154237,-188484,0.8794726133346558,0.38251978158950806,-0.008841191418468952,-0.1971077024936676
49,141,0,,,-62905.6875,139408,-171989,0.8871229887008667,0.1875254064798355,-0.012783344835042953,0.09277316182851791
49,142,1,,,-62587.4375,137108,-170541,0.8908734917640686,-0.007411015219986439,-0.010927882045507431,0.38139569759368896
49,143,1,,,-64374.9375,143336,-176819,0.8907252550125122,0.18786439299583435,-0.003299968084320426,0.08528734743595123
49,144,0,,,-67425.5,155333,-189226,0.8944825530052185,0.38303348422050476,-0.0015942211030051112,-0.20843489468097687
49,145,1,,,-64721.125,144874,-178354,0.9021432399749756,0.18793436884880066,-0.0057629188522696495,0.08374471217393875
49,146,0,,,-69069.5,161404,-193292,0.9059019088745117,0.3831384479999542,-0.0040880246087908745,-0.21075084805488586
49,147,1,,,-63785.125,143149,-174926,0.9135646820068359,0.18807518482208252,-0.008303041569888592,0.08063972741365433
49,148,0,,,-68416.375,158680,-191638,0.9173262119293213,0.38331517577171326,-0.006690246984362602,-0.2146512269973755
49,149,0,,,-62051.9375,138386,-169677,0.9249925017356873,0.18828950822353363,-0.010983271524310112,0.07591381669044495
49,150,1,,,-60494.75,134267,-167441,0.9287583231925964,-0.006673281081020832,-0.009464995004236698,0.3651113510131836
49,151,1,,,-61394.875,134414,-167733,0.9286248087882996,0.1885818988084793,-0.0021627682726830244,0.06945903599262238
49,152,0,,,-68737.625,161219,-193581,0.9323964715003967,0.383734792470932,-0.0007735876133665442,-0.22390547394752502
49,153,0,,,-63195.125,139357,-171416,0.940071165561676,0.18862390518188477,-0.005251697264611721,0.06853333860635757
49,154,1,,,-60378.4375,133958,-167618,0.9438436627388,-0.006422367878258228,-0.003881030483171344,0.3595547080039978
49,155,0,,,-67876.625,148530,-183244,0.9437152147293091,0.18875454366207123,0.0033100638538599014,0.06565053761005402
49,156,1,,,-64498.9375,151877,-183913,0.9474902749061584,-0.006414713803678751,0.004623074550181627,0.3593759536743164
49,157,1,,,-65808.6875,148492,-181627,0.9473620057106018,0.18864122033119202,0.01181059330701828,0.06815437972545624
49,158,1,,,-65786.875,153952,-189026,0.9511348009109497,0.3835918605327606,0.013173681683838367,-0.22077897191047668
49,159,0,,,-62736.375,141891,-171525,0.9588066339492798,0.5785230398178101,0.008758101612329483,-0.5092774629592896
49,160,0,,,-71500.4375,161604,-198152,0.9703770875930786,0.38327881693840027,-0.0014274467248469591,-0.21384745836257935
49,161,1,,,-62209.375,135917,-169630,0.9780426621437073,0.18817730247974396,-0.005704395938664675,0.07838483899831772
49,162,0,,,-60817.1875,141997,-168689,0.981806218624115,0.38338056206703186,-0.004136699251830578,-0.21609236299991608
49,163,0,,,-65087.5,140068,-175791,0.989473819732666,0.18831799924373627,-0.008458546362817287,0.07528279721736908
49,164,1,,,-62712.1875,147818,-179070,0.9932401776313782,-0.006681677885353565,-0.006952890660613775,0.36528506875038147
49,165,1,,,-61683.9375,136368,-166166,0.9931065440177917,0.18853838741779327,0.0003528105153236538,0.07041790336370468
49,166,0,,,-59874.875,136986,-167025,0.9968773126602173,0.38365527987480164,0.00176116859074682,-0.2221536934375763
49,167,1,,,-59961.875,131343,-162488,1.0045504570007324,0.18850819766521454,-0.00268190517090261,0.07108426094055176
49,168,0,,,-60827.875,141923,-171950,1.0083205699920654,0.3836685121059418,-0.0012602198403328657,-0.2224436104297638
49,169,0,,,-62237.5625,138936,-169532,1.0159939527511597,0.18856458365917206,-0.005709092132747173,0.06984152644872665
49,170,1,,,-61763.6875,144530,-173749,1.0197652578353882,-0.006475056055933237,-0.00431226147338748,0.3607177436351776
49,171,1,,,-65026.9375,147423,-179620,1.019635796546936,0.18870793282985687,0.0029020935762673616,0.06667820364236832
49,172,1,,,-61824.3125,145084,-172482,1.0234099626541138,0.383788138628006,0.004235657397657633,-0.22508768737316132
49,173,0,,,-60217.8125,137476,-165270,1.031085729598999,0.5788493156433105,-0.0002660962345544249,-0.5164315104484558
49,174,0,,,-67695.8125,157175,-188934,1.0426626205444336,0.38373109698295593,-0.010594726540148258,-0.22383245825767517
49,175,0,,,-62195.125,136567,-169824,1.050337314605713,0.18876217305660248,-0.015071376226842403,0.0654897391796112
49,176,0,,,-68500.3125,159811,-195854,1.0541125535964966,-0.006140491925179958,-0.013761580921709538,0.3533796966075897
49,177,1,,,-58387.8125,132285,-163283,1.0539897680282593,-0.2010640799999237,-0.006693987175822258,0.6416916251182556
49,178,1,,,-60768.3125,139934,-170255,1.0499684810638428,-0.0058494615368545055,0.006139845587313175,0.34690824151039124
49,179,1,,,-65003.625,144754,-178645,1.049851417541504,0.18918462097644806,0.013078010641038418,0.05616774037480354
49,180,1,,,-72044.1875,164399,-201117,1.0536351203918457,0.38411664962768555,0.014201365411281586,-0.23236045241355896
49,181,0,,,-57266.3125,129557,-158484,1.0613174438476562,0.579032838344574,0.009554156102240086,-0.5205301642417908
49,182,0,,,-61147.125,141187,-169121,1.0728981494903564,0.3837776780128479,-0.0008564472664147615,-0.22485196590423584
49,183,0,,,-63736.6875,138911,-171580,1.0805736780166626,0.18866798281669617,-0.005353486631065607,0.06756068021059036
49,184,1,,,-64268.8125,147926,-182091,1.0843470096588135,-0.0063768066465854645,-0.004002273082733154,0.35854974389076233
49,185,1,,,-64371.0,142154,-175710,1.0842195749282837,0.1888018101453781,0.003168721916154027,0.06460750848054886
49,186,0,,,-64852.3125,146540,-176236,1.0879955291748047,0.3838782012462616,0.004460872150957584,-0.22707398235797882
49,187,1,,,-65818.25,146888,-180169,1.0956730842590332,0.18869277834892273,-8.060767140705138e-05,0.067012719810009
49,188,0,,,-65585.875,149799,-179489,1.0994470119476318,0.3838158845901489,0.0012596466112881899,-0.2256956398487091
49,189,1,,,-63920.125,144681,-175603,1.1071232557296753,0.18867594003677368,-0.0032542662229388952,0.06738436222076416
49,190,0,,,-65613.6875,149829,-179536,1.1108968257904053,0.38384440541267395,-0.0019065790111199021,-0.22632353007793427
49,191,0,,,-62103.75,137452,-167767,1.1185736656188965,0.1887497454881668,-0.0064330496825277805,0.0657573863863945
49,192,0,,,-68450.125,155637,-190683,1.122348666191101,-0.00627937912940979,-0.005117901600897312,0.35640373826026917
49,193,1,,,-58031.375,136095,-164837,1.122223138809204,-0.20132818818092346,0.002010172698646784,0.6474684476852417
49,194,1,,,-64157.25,147980,-179298,1.1181964874267578,-0.006234306842088699,0.014959542080760002,0.35541921854019165
49,195,1,,,-61403.0,140228,-168735,1.1180719137191772,0.1886717826128006,0.022067926824092865,0.06749071925878525
49,196,1,,,-67847.25,163758,-194613,1.1218452453613281,0.3834705054759979,0.023417741060256958,-0.21814878284931183
49,197,0,,,-61745.5,136551,-165245,1.1295146942138672,0.578249990940094,0.01905476488173008,-0.5033537149429321
49,198,1,,,-66018.25,154178,-187616,1.1410796642303467,0.38286474347114563,0.008987690322101116,-0.20472729206085205
49,199,0,,,-56990.875,130415,-154847,1.1487369537353516,0.5778570175170898,0.004893144592642784,-0.4945615530014038
49,200,1,,,-62721.875,147838,-173824,1.1602941751480103,0.3826664090156555,-0.0049980864860117435,-0.20034055411815643
49,201,0,,,-56700.9375,129250,-153734,1.1679474115371704,0.5778595209121704,-0.009004897437989712,-0.4945959448814392
49,202,0,,,-60704.75,140869,-166849,1.179504632949829,0.38286569714546204,-0.018896816298365593,-0.2047644853591919
49,203,0,,,-59779.5625,131427,-159637,1.187161922454834,0.18801899254322052,-0.022992106154561043,0.0818980261683464
49,204,0,,,-67185.625,149593,-185052,1.1909223794937134,-0.0067659467458724976,-0.02135414630174637,0.3672391474246979
49,205,1,,,-57073.8125,128685,-157319,1.1907870769500732,-0.2015780508518219,-0.014009363017976284,0.6531130075454712
49,206,1,,,-66565.25,148743,-181333,1.1867554187774658,-0.006263846531510353,-0.0009471022058278322,0.35605186223983765
49,207,1,,,-63595.1875,145382,-173831,1.1866302490234375,0.1888715624809265,0.0061739347875118256,0.06307043135166168
